Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 2, 930, 0, 2, 25531
0, 3, 911, 0, 2, 25531
0, 4, 922, 0, 2, 25531
0, 5, 917, 0, 2, 25531
0, 6, 924, 0, 2, 25531
0, 7, 916, 0, 2, 25531
0, 8, 923, 0, 2, 25531
0, 9, 915, 0, 2, 25531
0, 10, 927, 0, 2, 25531
0, 11, 905, 0, 2, 25531
0, 12, 912, 0, 2, 25531
0, 13, 906, 0, 2, 25531
0, 14, 920, 0, 2, 25531
0, 15, 906, 0, 2, 25531
0, 16, 920, 0, 2, 25531
0, 17, 909, 0, 2, 25531
0, 18, 919, 0, 2, 25531
0, 19, 912, 0, 2, 25531
0, 20, 918, 0, 2, 25531
0, 21, 910, 0, 2, 25531
0, 22, 922, 0, 2, 25531
0, 23, 905, 0, 2, 25531
0, 24, 912, 0, 2, 25531
0, 25, 905, 0, 2, 25531
0, 26, 916, 0, 2, 25531
0, 27, 904, 0, 2, 25531
0, 28, 918, 0, 2, 25531
0, 29, 911, 0, 2, 25531
0, 30, 916, 0, 2, 25531
0, 0, 0, 916
24, 1, 947, 0, 2, 25531
0, 2, 924, 0, 2, 25531
0, 3, 919, 0, 2, 25531
0, 4, 922, 0, 2, 25531
0, 5, 908, 0, 2, 25531
0, 6, 925, 0, 2, 25531
0, 7, 916, 0, 2, 25531
0, 8, 922, 0, 2, 25531
0, 9, 917, 0, 2, 25531
0, 10, 925, 0, 2, 25531
0, 11, 916, 0, 2, 25531
0, 12, 921, 0, 2, 25531
0, 13, 903, 0, 2, 25531
0, 14, 920, 0, 2, 25531
0, 15, 905, 0, 2, 25531
0, 16, 995, 0, 2, 25531
0, 17, 919, 0, 2, 25531
0, 18, 921, 0, 2, 25531
0, 19, 907, 0, 2, 25531
0, 20, 923, 0, 2, 25531
0, 21, 915, 0, 2, 25531
0, 22, 918, 0, 2, 25531
0, 23, 913, 0, 2, 25531
0, 24, 923, 0, 2, 25531
0, 25, 913, 0, 2, 25531
0, 26, 920, 0, 2, 25531
0, 27, 912, 0, 2, 25531
0, 28, 914, 0, 2, 25531
0, 29, 914, 0, 2, 25531
0, 30, 921, 0, 2, 25531
0, 0, 0, 921
25, 1, 952, 0, 2, 25531
0, 2, 935, 0, 2, 25531
0, 3, 923, 0, 2, 25531
0, 4, 918, 0, 2, 25531
0, 5, 920, 0, 2, 25531
0, 6, 921, 0, 2, 25531
0, 7, 920, 0, 2, 25531
0, 8, 925, 0, 2, 25531
0, 9, 910, 0, 2, 25531
0, 10, 925, 0, 2, 25531
0, 11, 916, 0, 2, 25531
0, 12, 923, 0, 2, 25531
0, 13, 929, 0, 2, 25531
0, 14, 936, 0, 2, 25531
