Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 29, 2821, 0, 2, 26971
0, 30, 2869, 0, 2, 26971
0, 0, 0, 2937
24, 1, 2975, 0, 2, 26971
0, 2, 2927, 0, 2, 26971
0, 3, 2875, 0, 2, 26971
0, 4, 2934, 0, 2, 26971
0, 5, 2848, 0, 2, 26971
0, 6, 2907, 0, 2, 26971
0, 7, 2956, 0, 2, 26971
0, 8, 2897, 0, 2, 26971
0, 9, 2969, 0, 2, 26971
0, 10, 2916, 0, 2, 26971
0, 11, 2899, 0, 2, 26971
0, 12, 2893, 0, 2, 26971
0, 13, 2973, 0, 2, 26971
0, 14, 2922, 0, 2, 26971
0, 15, 2981, 0, 2, 26971
0, 16, 3006, 0, 2, 26971
0, 17, 3935, 0, 2, 26971
0, 18, 3014, 0, 2, 26971
0, 19, 2981, 0, 2, 26971
0, 20, 2853, 0, 2, 26971
0, 21, 2959, 0, 2, 26971
0, 22, 2900, 0, 2, 26971
